title: CR 2013 all
main_species: HOK
voyage: tan1301
areas: CHAT
author: Johannes Oeffner
created: 2013/02/12 12:07:19
comments: Entire water column
mbs_revision: 1.15
mbs_filename: mbs/JO20130212120719

number_of_strata: 1
number_of_transects: 116
number_of_regions: 118

# Usage summary
processing_completed: 2013-03-18T15:58:12
computer: esp2vm
user: unknown
esp2_version: v1-05-6921-D20121216-T215612

# Stratum Summary
#snapshot stratum no_transects abscf_mean abscf_sd abscf_wmean abscf_var
1,trawl,116,5.34373e-05,3.21193e-05,5.24841e-05,7.87256e-12

# Transect Summary
#snapshot stratum transect dist vbscf abscf mean_d pings av_speed start_lat start_lon finish_lat finish_lon
1,trawl,25,500,3,-42.9873,176.5480,4.71102e-05,-42.9605,176.5760,0,-42.9400,176.5963,0
1,trawl,26,500,3,-42.8675,176.6095,4.0916e-05,-42.8439,176.6411,0,-42.8278,176.6655,0
1,trawl,27,500,3,-42.8800,176.7955,0.000127609,-42.8783,176.8397,0,-42.8782,176.8728,0
1,trawl,28,500,3,-42.7643,176.9372,8.04738e-05,-42.7668,176.9850,0,-42.7682,177.0180,0
1,trawl,29,500,3,-42.7000,176.4547,6.94239e-05,-42.7028,176.5062,0,-42.7052,176.5392,0
1,trawl,30,500,3,-43.2727,177.6158,4.49621e-05,-43.2868,177.6532,0,-43.2983,177.6832,0
1,trawl,31,500,3,-43.1428,177.7733,8.5026e-05,-43.1409,177.7294,0,-43.1410,177.6955,0
1,trawl,32,500,3,-43.0315,177.7273,3.42973e-05,-43.0335,177.6932,0,-43.0329,177.6601,0
1,trawl,33,500,3,-43.0986,177.5916,4.25543e-05,-43.0803,177.5525,0,-43.0675,177.5238,0
1,trawl,34,500,2,-43.0697,177.4142,0.000108597,-43.0648,177.3700,0
1,trawl,35,500,3,-42.7663,177.4283,3.59494e-05,-42.7753,177.4777,0,-42.7825,177.5102,0
1,trawl,39,500,4,-42.8090,178.1573,6.78653e-05,-42.8233,178.2022,0,-42.8318,178.2333,0,-42.8395,178.2653,0
1,trawl,41,500,3,-43.1028,179.1292,2.47706e-05,-43.1020,179.1751,0,-43.1023,179.2092,0
1,trawl,42,500,3,-43.1765,179.2572,1.7049e-05,-43.1795,179.3012,0,-43.1820,179.3348,0
1,trawl,43,500,3,-43.2648,179.4453,3.53532e-05,-43.2613,179.4897,0,-43.2583,179.5228,0
1,trawl,44,500,4,-42.8802,178.9998,4.41141e-05,-42.8842,179.0508,0,-42.8873,179.0852,0,-42.8903,179.1190,0
1,trawl,45,500,4,-42.8950,179.1673,4.18706e-05,-42.8920,179.2225,0,-42.8920,179.2573,0,-42.8923,179.2912,0
1,trawl,46,500,3,-43.1990,-179.8887,3.81085e-05,-43.1972,-179.8427,0,-43.1960,-179.8088,0
1,trawl,57,500,3,-43.1472,-179.1398,6.77326e-05,-43.1767,-179.1617,0,-43.1987,-179.1772,0
1,trawl,58,500,3,-43.1987,-178.9762,2.92315e-05,-43.1972,-178.9297,0,-43.1967,-178.8967,0
1,trawl,60,500,4,-42.7647,-179.1995,3.32852e-05,-42.7638,-179.1463,0,-42.7628,-179.1130,0,-42.7622,-179.0798,0
1,trawl,61,500,4,-42.8312,-179.0687,3.88086e-05,-42.8308,-179.0215,0,-42.8303,-178.9875,0,-42.8310,-178.9573,0
1,trawl,62,500,3,-43.0338,-178.6028,2.53096e-05,-43.0408,-178.5593,0,-43.0458,-178.5272,0
1,trawl,63,500,3,-43.0338,-178.6028,2.53062e-05,-43.0408,-178.5593,0,-43.0458,-178.5272,0
1,trawl,64,500,3,-43.0508,-178.2747,3.34874e-05,-43.0437,-178.2272,0,-43.0377,-178.1957,0
1,trawl,65,500,3,-43.0123,-178.0415,3.33621e-05,-43.0147,-177.9955,0,-43.0153,-177.9622,0
1,trawl,66,500,3,-42.8547,-178.0820,3.87288e-05,-42.8557,-178.0345,0,-42.8583,-178.0008,0
1,trawl,67,500,4,-42.7382,-178.1968,4.65664e-05,-42.7370,-178.2478,0,-42.7360,-178.2808,0,-42.7345,-178.3145,0
1,trawl,68,500,4,-42.6417,-178.5287,4.39418e-05,-42.6456,-178.4789,0,-42.6492,-178.4473,0,-42.6517,-178.4140,0
1,trawl,69,500,4,-42.6612,-178.3473,4.58469e-05,-42.6507,-178.2920,0,-42.6483,-178.2605,0,-42.6492,-178.2283,0
1,trawl,70,500,3,-42.6252,-178.1978,4.87822e-05,-42.6323,-178.1548,0,-42.6357,-178.1275,0
1,trawl,71,500,4,-42.8437,-177.5570,4.46502e-05,-42.8447,-177.5115,0,-42.8462,-177.4787,0,-42.8472,-177.4458,0
1,trawl,72,500,2,-43.1973,-177.4355,0.000159426,-43.1785,-177.3997,0
1,trawl,73,500,2,-43.2538,-177.0435,4.92914e-05,-43.2543,-177.0010,0
1,trawl,74,500,1,-42.8355,-176.7608,4.48489e-05
1,trawl,75,500,4,-42.7933,-176.6987,5.18563e-05,-42.7988,-176.6505,0,-42.8020,-176.6235,0,-42.8037,-176.5948,0
1,trawl,76,500,3,-42.8853,-176.6132,5.00579e-05,-42.8843,-176.6535,0,-42.8820,-176.6803,0
1,trawl,77,500,4,-42.9147,-176.7113,2.39205e-05,-42.9880,-176.7300,0,-43.0575,-176.7488,0,-43.1212,-176.7755,0
1,trawl,78,500,3,-43.0875,-176.3205,4.27103e-05,-43.0942,-176.2748,0,-43.0992,-176.2430,0
1,trawl,79,500,3,-43.2878,-176.1458,3.8761e-05,-43.3037,-176.1075,0,-43.3152,-176.0770,0
1,trawl,80,500,3,-43.4208,-176.1942,1.4379e-05,-43.4343,-176.1548,0,-43.4405,-176.1230,0
1,trawl,81,500,3,-43.4800,-175.7380,1.78689e-05,-43.4938,-175.6955,0,-43.5023,-175.6643,0
1,trawl,82,500,4,-43.6262,-175.5017,1.65883e-05,-43.6295,-175.4550,0,-43.6315,-175.4214,0,-43.6357,-175.4015,0
1,trawl,83,500,4,-43.1543,-174.6078,2.9865e-05,-43.1343,-174.6527,0,-43.1232,-174.6822,0,-43.1103,-174.7110,0
1,trawl,84,500,2,-43.0515,-174.9507,3.12394e-05,-43.0380,-174.9998,0
1,trawl,85,500,3,-43.1243,-175.5953,5.05743e-05,-43.1530,-175.5707,0,-43.1740,-175.5518,0
1,trawl,86,500,3,-43.2893,-175.6213,2.03537e-05,-43.2985,-175.5735,0,-43.3032,-175.5395,0
1,trawl,87,500,3,-43.6780,-175.1808,3.4253e-05,-43.6982,-175.1397,0,-43.7132,-175.1120,0
1,trawl,89,500,4,-43.2273,-174.0742,2.97e-05,-43.2680,-174.0690,0,-43.2938,-174.0668,0,-43.3187,-174.0658,0
1,trawl,91,500,4,-43.3850,-173.8690,4.71247e-05,-43.4218,-173.8930,0,-43.4423,-173.9045,0,-43.4640,-173.9187,0
1,trawl,92,500,4,-43.4907,-174.1477,4.08885e-05,-43.5275,-174.1487,0,-43.5527,-174.1490,0,-43.5767,-174.1485,0
1,trawl,93,500,4,-43.9707,-174.6528,5.10165e-05,-44.0040,-174.6855,0,-44.0232,-174.7062,0,-44.0442,-174.7240,0
1,trawl,94,500,4,-44.4610,-175.0443,3.90687e-05,-44.4340,-175.0087,0,-44.4173,-174.9850,0,-44.4017,-174.9583,0
1,trawl,95,500,2,-44.5755,-175.8279,6.44313e-05,-44.5820,-175.8822,5.69909e-05
1,trawl,96,500,3,-44.5970,-176.0023,0.000102381,-44.5810,-175.9502,0,-44.5703,-175.9200,0
1,trawl,97,500,4,-44.3515,-177.9950,5.17641e-05,-44.3513,-178.0463,0,-44.3502,-178.0798,0,-44.3500,-178.1138,0
1,trawl,100,500,3,-43.8248,-177.5735,6.78302e-05,-43.7932,-177.5673,0,-43.7692,-177.5648,0
1,trawl,101,500,3,-43.7009,-177.5961,9.22824e-05,-43.6965,-177.6390,0,-43.6925,-177.6725,0
1,trawl,102,500,3,-43.8012,-177.9345,2.52131e-05,-43.7778,-177.9632,0,-43.7632,-177.9907,0
1,trawl,105,500,3,-43.6530,-178.5348,6.04799e-05,-43.6488,-178.5800,0,-43.6432,-178.6132,0
1,trawl,106,500,3,-43.6333,-178.8350,3.23812e-05,-43.6125,-178.8698,0,-43.5963,-178.8960,0
1,trawl,107,500,3,-43.8542,-178.8240,3.26834e-05,-43.8238,-178.8400,0,-43.8010,-178.8525,0
1,trawl,108,500,3,-43.7998,-179.0913,3.06571e-05,-43.7895,-179.0493,0,-43.7800,-179.0183,0
1,trawl,109,500,2,-44.4925,-179.2782,3.37183e-05,-44.4880,-179.3297,0
1,trawl,110,500,3,-44.4868,-179.4285,3.58318e-05,-44.4860,-179.3655,0,-44.4863,-179.3298,0
1,trawl,111,500,2,-43.5960,-179.3523,5.18285e-05,-43.5990,-179.3873,0
